id,corporate_number,name,furigana,prefecture_name,city_name,street_number,post_code,address_full,sources
542,9011602021291,有限会社山﨑解体,00056339,東京都,練馬区,大泉学園町７丁目１１番３４号,1780061,東京都 練馬区 大泉学園町７丁目１１番３４号,houjin_bangou
543,5011102002589,有限会社岡田解体興業,,東京都,新宿区,早稲田鶴巻町５１４番地,1620041,東京都 新宿区 早稲田鶴巻町５１４番地,houjin_bangou
544,7011102002604,有限会社岡野解体工業所,,東京都,新宿区,若葉１丁目１番地,1600011,東京都 新宿区 若葉１丁目１番地,houjin_bangou
545,2011802009985,有限会社岩本解体,,東京都,足立区,関原２丁目４８番１４号,1230852,東京都 足立区 関原２丁目４８番１４号,houjin_bangou
546,9010902012703,有限会社平野解体工事社,,東京都,世田谷区,祖師谷４丁目３１番２５号,1570072,東京都 世田谷区 祖師谷４丁目３１番２５号,houjin_bangou
547,4010602016397,有限会社持田解体,,東京都,墨田区,八広４丁目１９番６号,1310041,東京都 墨田区 八広４丁目１９番６号,houjin_bangou
548,8011402004761,有限会社新和解体,,東京都,板橋区,東新町１丁目５１番１０－２１３号,1740074,東京都 板橋区 東新町１丁目５１番１０－２１３号,houjin_bangou
549,9011802005920,有限会社新谷解体工業,,東京都,葛飾区,南水元４丁目１４番１８号,1250035,東京都 葛飾区 南水元４丁目１４番１８号,houjin_bangou
550,8011802017017,有限会社日彰解体,,東京都,足立区,皿沼２丁目１番１９号小林ビル４階,1230862,東京都 足立区 皿沼２丁目１番１９号小林ビル４階,houjin_bangou
551,4010102010735,有限会社旭解体,,東京都,八王子市,館町６３９番地の７－２０３,1930944,東京都 八王子市 館町６３９番地の７－２０３,houjin_bangou
552,5011502001661,有限会社木戸解体,,東京都,北区,岩淵町７番４号,1150041,東京都 北区 岩淵町７番４号,houjin_bangou
553,7011302004904,有限会社末兼解体,,東京都,杉並区,高円寺南２丁目１４番１３号グリーンプラザ新高円寺２０１,1660003,東京都 杉並区 高円寺南２丁目１４番１３号グリーンプラザ新高円寺２０１,houjin_bangou
554,3011802018432,有限会社本多解体工業,,東京都,足立区,千住５丁目２６番１２号,1200034,東京都 足立区 千住５丁目２６番１２号,houjin_bangou
555,3010602021200,有限会社松永解体,,東京都,江東区,南砂２丁目１５番１号,1360076,東京都 江東区 南砂２丁目１５番１号,houjin_bangou
556,7012302002195,有限会社栄解体工業,,東京都,町田市,本町田８１６－２－１０８,1940032,東京都 町田市 本町田８１６－２－１０８,houjin_bangou
557,8011702009188,有限会社橋本解体興業,,東京都,江戸川区,春江町５丁目１８番地,1340003,東京都 江戸川区 春江町５丁目１８番地,houjin_bangou
558,5011802007458,有限会社水落解体工業,,東京都,葛飾区,東水元２丁目１７番８号竹石ハイツ２号館１０１号,1250033,東京都 葛飾区 東水元２丁目１７番８号竹石ハイツ２号館１０１号,houjin_bangou
559,9010702006715,有限会社氷沢解体工業,,東京都,品川区,中延２丁目９番４号ソレイユ２０１,1420053,東京都 品川区 中延２丁目９番４号ソレイユ２０１,houjin_bangou
560,2012402012017,有限会社永本解体工業,,東京都,調布市,国領町５丁目２番６号,1820022,東京都 調布市 国領町５丁目２番６号,houjin_bangou
561,2010802007974,有限会社清和解体企業,,東京都,大田区,中央３丁目１４番１号,1430024,東京都 大田区 中央３丁目１４番１号,houjin_bangou
562,9012402011350,有限会社清水解体興業,,東京都,調布市,深大寺元町２丁目２番地１０,1820017,東京都 調布市 深大寺元町２丁目２番地１０,houjin_bangou
563,8011802020466,有限会社渡部土木解体,,東京都,足立区,北加平町１５番１号,1210056,東京都 足立区 北加平町１５番１号,houjin_bangou
564,6010802016286,有限会社瀬川解体工業,,東京都,大田区,西六郷３丁目６番８号,1440056,東京都 大田区 西六郷３丁目６番８号,houjin_bangou
565,6010602029760,有限会社産廃コンサルタンツ,,東京都,江東区,辰巳１丁目９番５９－４０４号,1350053,東京都 江東区 辰巳１丁目９番５９－４０４号,houjin_bangou
566,1011602006556,有限会社田村解体,,東京都,練馬区,高松５丁目６番１８－３０２号,1790075,東京都 練馬区 高松５丁目６番１８－３０２号,houjin_bangou
567,1011702000962,有限会社石田解体,,東京都,江戸川区,松江７丁目３番１４号,1320025,東京都 江戸川区 松江７丁目３番１４号,houjin_bangou
568,7012802000203,有限会社石塚解体,00059114,東京都,立川市,一番町３丁目１５番地の８,1900033,東京都 立川市 一番町３丁目１５番地の８,houjin_bangou
569,4012802007201,有限会社竹嶋解体興業,,東京都,武蔵村山市,中原２丁目５０番地の３３,2080035,東京都 武蔵村山市 中原２丁目５０番地の３３,houjin_bangou
570,8013102002946,有限会社第一解体,,東京都,西多摩郡瑞穂町,大字箱根ケ崎７１５番地１７,1901221,東京都 西多摩郡瑞穂町 大字箱根ケ崎７１５番地１７,houjin_bangou
571,1011002003105,有限会社紀州解体興業,,東京都,渋谷区,幡ヶ谷３丁目７３番３号,1510072,東京都 渋谷区 幡ヶ谷３丁目７３番３号,houjin_bangou
572,3011802014191,有限会社純成解体,,東京都,足立区,入谷町７８番地,1210834,東京都 足立区 入谷町７８番地,houjin_bangou
573,6013402002433,有限会社総合解体グシケン,,東京都,多摩市,和田１５７２番地の１ルミネ聖蹟桜ヶ丘３０２,2060001,東京都 多摩市 和田１５７２番地の１ルミネ聖蹟桜ヶ丘３０２,houjin_bangou
574,5011002009222,有限会社総合解体赤崎興業,,東京都,渋谷区,神宮前２丁目３番２３号,1500001,東京都 渋谷区 神宮前２丁目３番２３号,houjin_bangou
575,6011002011532,有限会社誠解体,,東京都,渋谷区,千駄ヶ谷１丁目２１番１３号,1510051,東京都 渋谷区 千駄ヶ谷１丁目２１番１３号,houjin_bangou
576,2011802008748,有限会社足立解体,,東京都,足立区,南花畑３丁目１３番１２号,1210062,東京都 足立区 南花畑３丁目１３番１２号,houjin_bangou
577,1012802000613,有限会社金子解体工業,,東京都,立川市,富士見町１丁目４番２９号,1900013,東京都 立川市 富士見町１丁目４番２９号,houjin_bangou
578,3011202003183,有限会社鈴木解体工業,,東京都,中野区,上高田２丁目５３番１０号,1640002,東京都 中野区 上高田２丁目５３番１０号,houjin_bangou
579,4012802005097,有限会社陸奥解体工業,,東京都,武蔵村山市,学園４丁目４２番地の１５,2080011,東京都 武蔵村山市 学園４丁目４２番地の１５,houjin_bangou
580,5011702012566,有限会社隆勝解体,,東京都,江戸川区,東葛西４丁目２１番１３号,1340084,東京都 江戸川区 東葛西４丁目２１番１３号,houjin_bangou
581,3011802015462,有限会社高松ハウス解体,00057455,東京都,足立区,千住仲町２４番４－４０１号,1200036,東京都 足立区 千住仲町２４番４－４０１号,houjin_bangou
582,9021002022113,有限会社高橋美研解体,00013195,東京都,町田市,小山田桜台１丁目１１番地７５－５０１,1940204,東京都 町田市 小山田桜台１丁目１１番地７５－５０１,houjin_bangou
583,9010602024858,有限会社高橋解体,,東京都,江東区,亀戸７丁目５番１４号,1360071,東京都 江東区 亀戸７丁目５番１４号,houjin_bangou
584,9011802015259,有限会社高須解体工業,,東京都,足立区,弘道２丁目１３番２５号,1200013,東京都 足立区 弘道２丁目１３番２５号,houjin_bangou
585,1010702003892,有限会社鴫原解体工業,,東京都,品川区,荏原３丁目４番１９号,1420063,東京都 品川区 荏原３丁目４番１９号,houjin_bangou
586,4011802005198,有限会社鶴谷解体,,東京都,葛飾区,東金町３丁目３８番８号,1250041,東京都 葛飾区 東金町３丁目３８番８号,houjin_bangou
587,4011501010375,東京解体土木興業株式会社,,東京都,荒川区,南千住２丁目１９番２号,1160003,東京都 荒川区 南千住２丁目１９番２号,houjin_bangou
588,7010102004676,東京解体工事有限会社,,東京都,八王子市,川口町３８２８番地の１１,1930801,東京都 八王子市 川口町３８２８番地の１１,houjin_bangou
589,7012401022012,東日本解体株式会社,,東京都,国分寺市,新町３丁目２３番地２トロアメゾンＤ１,1850004,東京都 国分寺市 新町３丁目２３番地２トロアメゾンＤ１,houjin_bangou
590,4011401004584,東洋解体工業株式会社,,東京都,板橋区,徳丸４丁目２５番２号,1750083,東京都 板橋区 徳丸４丁目２５番２号,houjin_bangou
591,7012401039386,株式会社エヌズカイタイ,,東京都,狛江市,東野川４丁目１６番３号,2010002,東京都 狛江市 東野川４丁目１６番３号,houjin_bangou
592,6010701037086,株式会社オフィス解体新書,,東京都,品川区,西中延２丁目１６番１０－２０７号,1420054,東京都 品川区 西中延２丁目１６番１０－２０７号,houjin_bangou
593,6011801010767,株式会社ナリタ解体工事,,東京都,足立区,千住桜木２丁目１２番７号,1200045,東京都 足立区 千住桜木２丁目１２番７号,houjin_bangou
594,1011001133555,株式会社上池解体興業,,東京都,目黒区,目黒本町６丁目９番１８号,1520002,東京都 目黒区 目黒本町６丁目９番１８号,houjin_bangou
595,8012301011898,株式会社九嶋総合解体,,東京都,町田市,野津田町３４５０番地１,1950063,東京都 町田市 野津田町３４５０番地１,houjin_bangou
596,5010701016198,株式会社京浜産廃収運,,東京都,品川区,南品川３丁目６番４７号,1400004,東京都 品川区 南品川３丁目６番４７号,houjin_bangou
597,3010801000979,株式会社伊藤解体工業,,東京都,大田区,大森中２丁目１２番１３号,1430014,東京都 大田区 大森中２丁目１２番１３号,houjin_bangou
598,8010001026985,株式会社光解体,,東京都,千代田区,神田佐久間町１丁目８番４号アルテール秋葉原７０８,1010025,東京都 千代田区 神田佐久間町１丁目８番４号アルテール秋葉原７０８,houjin_bangou
599,3010101008244,株式会社八伸多摩解体,,東京都,八王子市,左入町４１３番地９,1920012,東京都 八王子市 左入町４１３番地９,houjin_bangou
600,3012401020531,株式会社司雄解体工業,,東京都,調布市,西つつじケ丘３丁目１５番５号第２サンライズ１階Ｃ号,1820006,東京都 調布市 西つつじケ丘３丁目１５番５号第２サンライズ１階Ｃ号,houjin_bangou
601,9030001094518,株式会社吉野解体工業,,東京都,板橋区,高島平１丁目３番１３号１０１,1750082,東京都 板橋区 高島平１丁目３番１３号１０１,houjin_bangou
602,6010801029363,株式会社大江戸解体,,東京都,大田区,矢口２丁目２４番１８号,1460093,東京都 大田区 矢口２丁目２４番１８号,houjin_bangou
603,7010101012548,株式会社太田解体興業,,東京都,八王子市,加住町２丁目１４４番地５０,1920004,東京都 八王子市 加住町２丁目１４４番地５０,houjin_bangou
604,3012701017756,株式会社守谷解体,,東京都,東村山市,久米川町１丁目４５番地８,1890003,東京都 東村山市 久米川町１丁目４５番地８,houjin_bangou
605,2010601010717,株式会社小室解体工業,,東京都,墨田区,緑３丁目８番１５号,1300021,東京都 墨田区 緑３丁目８番１５号,houjin_bangou
606,8013401001112,株式会社小山解体,,東京都,多摩市,関戸３丁目４番１号中野ビル３階,2060011,東京都 多摩市 関戸３丁目４番１号中野ビル３階,houjin_bangou
607,4010501001905,株式会社小野寺解体工事,,東京都,台東区,三ノ輪２丁目１０番３号,1100011,東京都 台東区 三ノ輪２丁目１０番３号,houjin_bangou
608,9011801032916,株式会社山口解体,,東京都,葛飾区,立石８丁目４４番２７号,1240012,東京都 葛飾区 立石８丁目４４番２７号,houjin_bangou
609,4011801019439,株式会社東京内装解体,,東京都,葛飾区,奥戸５丁目５番３号,1240022,東京都 葛飾区 奥戸５丁目５番３号,houjin_bangou
610,6011401006926,株式会社東京解体,,東京都,板橋区,中丸町９番１－３０３号,1730026,東京都 板橋区 中丸町９番１－３０３号,houjin_bangou
611,5010501009443,株式会社東京解体工事工業所,,東京都,台東区,寿３丁目５番１０号,1110042,東京都 台東区 寿３丁目５番１０号,houjin_bangou
612,3011601021661,株式会社松井解体,,東京都,練馬区,豊玉北５丁目８番１７号ガーデンハウスＡ棟２,1760012,東京都 練馬区 豊玉北５丁目８番１７号ガーデンハウスＡ棟２,houjin_bangou
613,9010601058675,株式会社松原解体,,東京都,墨田区,亀沢３丁目２３－７石橋ビル１階,1300014,東京都 墨田区 亀沢３丁目２３－７石橋ビル１階,houjin_bangou
614,3012701012410,株式会社林解体工業,,東京都,清瀬市,中清戸２丁目７９４番地クリアビューパレス１０５号,2040012,東京都 清瀬市 中清戸２丁目７９４番地クリアビューパレス１０５号,houjin_bangou
615,7010601017154,株式会社柳原解体,,東京都,墨田区,墨田３丁目１１番１３号,1310031,東京都 墨田区 墨田３丁目１１番１３号,houjin_bangou
616,6011401025950,株式会社森和解体工業,,東京都,板橋区,高島平１丁目８１番１３－６０２号,1750082,東京都 板橋区 高島平１丁目８１番１３－６０２号,houjin_bangou
617,8010601020826,株式会社江東解体興業,,東京都,江東区,亀戸９丁目７番１４号,1360071,東京都 江東区 亀戸９丁目７番１４号,houjin_bangou
618,6011001064787,株式会社池田解体,,東京都,渋谷区,恵比寿１丁目６番１号グリーンハウス高橋７０３号,1500013,東京都 渋谷区 恵比寿１丁目６番１号グリーンハウス高橋７０３号,houjin_bangou
619,5013101008402,株式会社清原解体,,東京都,福生市,大字熊川９５番地－１１４３,1970003,東京都 福生市 大字熊川９５番地－１１４３,houjin_bangou
620,3011401023338,株式会社渡利解体,,東京都,北区,浮間２丁目１７番１０号,1150051,東京都 北区 浮間２丁目１７番１０号,houjin_bangou
621,3011801020125,株式会社渡辺解体,,東京都,足立区,本木南町１１番１４号,1230855,東京都 足立区 本木南町１１番１４号,houjin_bangou
622,1011801018617,株式会社渡邊解体興業,,東京都,北区,王子１丁目２８番８号,1140002,東京都 北区 王子１丁目２８番８号,houjin_bangou
623,3011801025776,株式会社澤目解体工業,,東京都,足立区,六月３丁目１番１１号,1210814,東京都 足立区 六月３丁目１番１１号,houjin_bangou
624,8011801039276,株式会社濱本解体,,東京都,葛飾区,柴又４丁目３２番２９－４０１号ラ・ポール八番館,1250052,東京都 葛飾区 柴又４丁目３２番２９－４０１号ラ・ポール八番館,houjin_bangou
625,8011801007332,株式会社熊谷解体工事,,東京都,足立区,関原３丁目４３番１７号,1230852,東京都 足立区 関原３丁目４３番１７号,houjin_bangou
626,3011801039941,株式会社田嶋解体,,東京都,足立区,西新井栄町３丁目１０番１６号,1230843,東京都 足立区 西新井栄町３丁目１０番１６号,houjin_bangou
627,8010101002408,株式会社白石解体,,東京都,八王子市,片倉町１２２１番地２４,1920914,東京都 八王子市 片倉町１２２１番地２４,houjin_bangou
628,8013301045770,株式会社藤解体,,東京都,豊島区,東池袋１丁目２８番１号グローリア初穂池袋９０５号室,1700013,東京都 豊島区 東池袋１丁目２８番１号グローリア初穂池袋９０５号室,houjin_bangou
629,1012801009250,株式会社解体家,,東京都,東大和市,清水３丁目８５５番地の１,2070004,東京都 東大和市 清水３丁目８５５番地の１,houjin_bangou
630,6011001005403,株式会社解体新社,,東京都,品川区,上大崎１丁目２２番３号,1410021,東京都 品川区 上大崎１丁目２２番３号,houjin_bangou
631,4010001255910,株式会社解体総合研究所,,東京都,文京区,大塚４丁目５１番１－８０４号,1120012,東京都 文京区 大塚４丁目５１番１－８０４号,houjin_bangou
632,1011801024383,株式会社近藤解体興業,,東京都,足立区,竹の塚１丁目１２番８号,1210813,東京都 足立区 竹の塚１丁目１２番８号,houjin_bangou
633,5013101009235,株式会社進朋解体,,東京都,福生市,志茂１６９－１ラインオンズマンション１０７,1970023,東京都 福生市 志茂１６９－１ラインオンズマンション１０７,houjin_bangou
634,2012701018846,株式会社都築解体,,東京都,西東京市,富士町４丁目７番１８号,2020014,東京都 西東京市 富士町４丁目７番１８号,houjin_bangou
635,5010601027163,株式会社鈴木解体,,東京都,江東区,大島２丁目６番１６号,1360072,東京都 江東区 大島２丁目６番１６号,houjin_bangou
636,3011201001510,株式会社黒沢解体,,東京都,中野区,上鷺宮５丁目２１番１１号,1650031,東京都 中野区 上鷺宮５丁目２１番１１号,houjin_bangou
637,5010001205641,株式会社０円解体,,東京都,港区,新橋３丁目９番１０号,1050004,東京都 港区 新橋３丁目９番１０号,houjin_bangou
638,3012302000954,江原解体有限会社,,東京都,町田市,原町田３丁目９番２１号,1940013,東京都 町田市 原町田３丁目９番２１号,houjin_bangou
639,1011802009532,池本解体有限会社,,東京都,足立区,谷在家２丁目２３番１４号,1230863,東京都 足立区 谷在家２丁目２３番１４号,houjin_bangou
640,6012702003802,渡辺解体有限会社,,東京都,東村山市,多摩湖町１丁目３７番地７,1890026,東京都 東村山市 多摩湖町１丁目３７番地７,houjin_bangou
641,6013301023588,田中解体工業株式会社,,東京都,豊島区,長崎６丁目３３番８号,1710051,東京都 豊島区 長崎６丁目３３番８号,houjin_bangou
642,9010801006475,第一解体工事株式会社,,東京都,大田区,北馬込２丁目３２番４号,1430021,東京都 大田区 北馬込２丁目３２番４号,houjin_bangou
643,4011601003700,総合解体工業株式会社,,東京都,板橋区,幸町１７番１号,1730034,東京都 板橋区 幸町１７番１号,houjin_bangou
644,6011001157962,解体ＤＸ株式会社,,東京都,目黒区,東山１丁目５番４号ＫＤＸ中目黒ビル３階,1530043,東京都 目黒区 東山１丁目５番４号ＫＤＸ中目黒ビル３階,houjin_bangou
645,2012403002999,Ｃ＆Ｔ重機解体合同会社,,東京都,稲城市,坂浜２７６９番地の５,2060822,東京都 稲城市 坂浜２７６９番地の５,houjin_bangou
646,6060001024648,カイタイ栃木株式会社,,栃木県,宇都宮市,城南２丁目３番２３号,3210117,栃木県 宇都宮市 城南２丁目３番２３号,houjin_bangou
647,1060005006176,一般社団法人栃木県解体工事業協会,,栃木県,宇都宮市,菊水町３番１号,3200844,栃木県 宇都宮市 菊水町３番１号,houjin_bangou
648,8060003000356,合同会社ケーエス解体,,栃木県,宇都宮市,日の出２丁目２番２３号小白井ハイツＢ号,3200832,栃木県 宇都宮市 日の出２丁目２番２３号小白井ハイツＢ号,houjin_bangou
649,7060001007890,吉田解体工業株式会社,,栃木県,宇都宮市,緑３丁目２番１０号,3210165,栃木県 宇都宮市 緑３丁目２番１０号,houjin_bangou
650,4060002039548,名商自動車解体有限会社,,栃木県,佐野市,並木町２４９番地,3270002,栃木県 佐野市 並木町２４９番地,houjin_bangou
651,2012402020077,国分解体工業有限会社,,栃木県,宇都宮市,駒生町１３０１－８,3200065,栃木県 宇都宮市 駒生町１３０１－８,houjin_bangou
652,1060001032110,宇賀神解体工業株式会社,,栃木県,宇都宮市,西川田本町１丁目１５番３７号,3210158,栃木県 宇都宮市 西川田本町１丁目１５番３７号,houjin_bangou
653,7060001006942,宇都宮解体株式会社,,栃木県,宇都宮市,兵庫塚３丁目４７番１４号,3210138,栃木県 宇都宮市 兵庫塚３丁目４７番１４号,houjin_bangou
654,7060002033192,有限会社かわらい解体工業,,栃木県,栃木市,岩舟町静２１００番地,3294307,栃木県 栃木市 岩舟町静２１００番地,houjin_bangou
655,4060002034425,有限会社タイホー解体工業,,栃木県,下都賀郡壬生町,大字福和田１００５番地,3210219,栃木県 下都賀郡壬生町 大字福和田１００５番地,houjin_bangou
656,8060002030420,有限会社佐藤解体,,栃木県,下野市,三王山１１９７番地３,3230101,栃木県 下野市 三王山１１９７番地３,houjin_bangou
657,4060002038888,有限会社加藤解体工業,,栃木県,佐野市,堀米町３７０６番地２,3270843,栃木県 佐野市 堀米町３７０６番地２,houjin_bangou
658,5060002033574,有限会社坂本解体工業,,栃木県,栃木市,藤岡町藤岡４３６６番地５,3231104,栃木県 栃木市 藤岡町藤岡４３６６番地５,houjin_bangou
659,5060002029746,有限会社小泉解体興業,,栃木県,下都賀郡野木町,大字若林２１３番地１,3290103,栃木県 下都賀郡野木町 大字若林２１３番地１,houjin_bangou
660,4060002031356,有限会社山﨑解体工業,00024717,栃木県,下野市,石橋６７１番地１５,3290511,栃木県 下野市 石橋６７１番地１５,houjin_bangou
661,4060002000121,有限会社岡本自動車解体,,栃木県,宇都宮市,中岡本町３２４７番地１３,3291105,栃木県 宇都宮市 中岡本町３２４７番地１３,houjin_bangou
662,3060002023156,有限会社東陽解体,,栃木県,那須郡那須町,大字東岩崎５３４番地,3293445,栃木県 那須郡那須町 大字東岩崎５３４番地,houjin_bangou
663,1060002031037,有限会社橋本自動車解体,,栃木県,下野市,中大領５３番地３,3290515,栃木県 下野市 中大領５３番地３,houjin_bangou
664,1060002030724,有限会社橋本解体,,栃木県,下野市,中大領３８７番地４,3290515,栃木県 下野市 中大領３８７番地４,houjin_bangou
665,9060002005900,有限会社田中解体工業,,栃木県,宇都宮市,西川田本町３丁目９番１６号,3210158,栃木県 宇都宮市 西川田本町３丁目９番１６号,houjin_bangou
666,5060002030448,有限会社田仲解体,,栃木県,下野市,三王山２２６番地,3230101,栃木県 下野市 三王山２２６番地,houjin_bangou
667,6060002030397,有限会社落合解体,,栃木県,下野市,谷地賀８３８番地,3290423,栃木県 下野市 谷地賀８３８番地,houjin_bangou
668,9060002034890,有限会社赤坂解体工業,,栃木県,栃木市,藤岡町藤岡２１９０番地１,3231104,栃木県 栃木市 藤岡町藤岡２１９０番地１,houjin_bangou
669,2060002033809,有限会社関根型枠解体,,栃木県,栃木市,都賀町家中２０７９番地１,3280111,栃木県 栃木市 都賀町家中２０７９番地１,houjin_bangou
670,2060002013447,有限会社青柳自動車解体,,栃木県,宇都宮市,針ヶ谷町３１２番地２,3210147,栃木県 宇都宮市 針ヶ谷町３１２番地２,houjin_bangou
671,4060002033823,有限会社高久解体,,栃木県,栃木市,都賀町家中字登戸６３１５番地３,3280111,栃木県 栃木市 都賀町家中字登戸６３１５番地３,houjin_bangou
672,4060001037627,松本解体工業株式会社,,栃木県,小山市,犬塚４丁目１６番地９,3230811,栃木県 小山市 犬塚４丁目１６番地９,houjin_bangou
673,6060001022081,株式会社倉持自動車解体,,栃木県,下都賀郡壬生町,大字北小林４６１番地４１,3210207,栃木県 下都賀郡壬生町 大字北小林４６１番地４１,houjin_bangou
674,2060001007953,株式会社加藤解体工業,,栃木県,宇都宮市,鶴田町２２１番地３,3200851,栃木県 宇都宮市 鶴田町２２１番地３,houjin_bangou
675,2060001026961,株式会社匠解体工業,,栃木県,佐野市,大橋町１７５４番地１,3270003,栃木県 佐野市 大橋町１７５４番地１,houjin_bangou
676,9060001031385,株式会社安全解体,,栃木県,宇都宮市,氷室町２７３７番地１１,3213232,栃木県 宇都宮市 氷室町２７３７番地１１,houjin_bangou
677,6060001029044,株式会社小倉解体工業,,栃木県,足利市,稲岡町４８２番地,3294212,栃木県 足利市 稲岡町４８２番地,houjin_bangou
678,3060001023405,株式会社希解体,,栃木県,小山市,城北４丁目２６番地１４,3230029,栃木県 小山市 城北４丁目２６番地１４,houjin_bangou
679,8060001020133,株式会社平塚解体工業,,栃木県,足利市,大久保町９４９番地１,3260012,栃木県 足利市 大久保町９４９番地１,houjin_bangou
680,4060001011508,株式会社日本解体,,栃木県,那須塩原市,青木１０４１番地１,3250103,栃木県 那須塩原市 青木１０４１番地１,houjin_bangou
681,4060001012126,株式会社田中解体工業,,栃木県,那須塩原市,下田野４３０番地２６,3292811,栃木県 那須塩原市 下田野４３０番地２６,houjin_bangou
682,5060001026117,株式会社竹澤解体工業,,栃木県,下都賀郡壬生町,本丸１丁目５番３４－１６号,3210225,栃木県 下都賀郡壬生町 本丸１丁目５番３４－１６号,houjin_bangou
683,9060001035213,株式会社総合解体一,,栃木県,那須塩原市,鍋掛１０８７番地７７８,3250013,栃木県 那須塩原市 鍋掛１０８７番地７７８,houjin_bangou
684,9060001009084,株式会社解体の宇梶,,栃木県,日光市,猪倉２３０８番地,3212344,栃木県 日光市 猪倉２３０８番地,houjin_bangou
685,4060001037008,株式会社高橋解体工業,00134423,栃木県,佐野市,高萩町５３５番地２,3270821,栃木県 佐野市 高萩町５３５番地２,houjin_bangou
686,9060001030528,株式会社鷹解体興業,,栃木県,鹿沼市,上野町６７番地４ガーデンハイムＢ－１０１,3220021,栃木県 鹿沼市 上野町６７番地４ガーデンハイムＢ－１０１,houjin_bangou
687,3060002037057,橋本解体工業有限会社,,栃木県,足利市,樺崎町４８７番地,3260004,栃木県 足利市 樺崎町４８７番地,houjin_bangou
688,4060001033824,茂手木解体工業株式会社,,栃木県,足利市,奥戸町４１４番地１０,3294215,栃木県 足利市 奥戸町４１４番地１０,houjin_bangou
689,7060001011001,鈴栄解体産業株式会社,,栃木県,鹿沼市,南上野町４２９番地,3220531,栃木県 鹿沼市 南上野町４２９番地,houjin_bangou
690,8360003007759,合同会社ＭＵ自動車解体所,,沖縄県,中頭郡中城村,字津覇１０１５番地,9012413,沖縄県 中頭郡中城村 字津覇１０１５番地,houjin_bangou
691,6360002014122,有限会社伊禮解体,00101635,沖縄県,うるま市,字前原６９番地１,9042235,沖縄県 うるま市 字前原６９番地１,houjin_bangou
692,3360002015148,有限会社宮城解体,,沖縄県,中頭郡北谷町,字砂辺２４５番地,9040111,沖縄県 中頭郡北谷町 字砂辺２４５番地,houjin_bangou
693,7360002017512,有限会社宮解体工業,,沖縄県,中頭郡読谷村,字瀬名波２５３番地,9040325,沖縄県 中頭郡読谷村 字瀬名波２５３番地,houjin_bangou
694,6360002002341,有限会社比嘉解体所,,沖縄県,豊見城市,字伊良波６７９番地の６,9010232,沖縄県 豊見城市 字伊良波６７９番地の６,houjin_bangou
695,6360001018116,株式会社宮里解体所,,沖縄県,うるま市,字州崎１２番地３９,9042234,沖縄県 うるま市 字州崎１２番地３９,houjin_bangou
696,7360001033452,株式会社巧解体,,沖縄県,うるま市,字昆布９２０番地２,9042201,沖縄県 うるま市 字昆布９２０番地２,houjin_bangou
697,1050001008706,登川解体株式会社,,沖縄県,沖縄市,字登川９５２番地１,9042142,沖縄県 沖縄市 字登川９５２番地１,houjin_bangou
698,7360001030771,石川解体株式会社,,沖縄県,うるま市,石川１０２３番地,9041106,沖縄県 うるま市 石川１０２３番地,houjin_bangou
699,1160005010952,一般社団法人滋賀県解体工事業協会,,滋賀県,東近江市,五個荘小幡町６８番地３０,5291422,滋賀県 東近江市 五個荘小幡町６８番地３０,houjin_bangou
700,4160001011729,株式会社自動車解体業ネモ,,滋賀県,東近江市,鯰江町２００番地９,5270172,滋賀県 東近江市 鯰江町２００番地９,houjin_bangou
701,9330005007981,一般社団法人熊本県解体工事業協会,,熊本県,熊本市中央区,水前寺６丁目２７番２０－３０２号,8620950,熊本県 熊本市中央区 水前寺６丁目２７番２０－３０２号,houjin_bangou
702,5330005011070,一般社団法人玉名市解体工事業協会,,熊本県,玉名市,大浜町８００番地,8650055,熊本県 玉名市 大浜町８００番地,houjin_bangou
703,8330003004817,三協産廃株式会社,,熊本県,熊本市南区,富合町榎津２６０番地９,8614146,熊本県 熊本市南区 富合町榎津２６０番地９,houjin_bangou
704,2330001009617,九州産廃株式会社,,熊本県,菊池市,西寺６３３番地２,8611323,熊本県 菊池市 西寺６３３番地２,houjin_bangou
705,4330003007154,合同会社船舶解体ドットコム,,熊本県,上天草市,姫戸町姫浦５３６２番地８,8660101,熊本県 上天草市 姫戸町姫浦５３６２番地８,houjin_bangou
706,7330002030699,有限会社エガワ解体,,熊本県,球磨郡山江村,大字山田丁２４７０番地３１,8680092,熊本県 球磨郡山江村 大字山田丁２４７０番地３１,houjin_bangou
707,5330002021576,有限会社中央産廃社,,熊本県,玉名市,横島町横島１７２６番地,8650072,熊本県 玉名市 横島町横島１７２６番地,houjin_bangou
708,1330002009534,有限会社北部産廃,,熊本県,熊本市北区,大鳥居町５３３番地１,8615502,熊本県 熊本市北区 大鳥居町５３３番地１,houjin_bangou
709,6330002011205,有限会社吉田解体,,熊本県,熊本市西区,沖新町北原４１７１番地,8615273,熊本県 熊本市西区 沖新町北原４１７１番地,houjin_bangou
710,7330002026004,有限会社大都解体,,熊本県,八代市,平山新町４９７９番地の３,8660074,熊本県 八代市 平山新町４９７９番地の３,houjin_bangou
711,8330002007226,有限会社東部解体産業,,熊本県,熊本市東区,保田窪本町６３番地,8620925,熊本県 熊本市東区 保田窪本町６３番地,houjin_bangou
712,7330002003267,有限会社熊本解体部品商会,,熊本県,熊本市東区,小山７丁目４番５４号,8618045,熊本県 熊本市東区 小山７丁目４番５４号,houjin_bangou
